AID,Author_Name,IID,Institute_Name,RelationshipType
226,A. Banz,246,"Netcloud AG, Winterthur, Switzerland",AffiliatedWith
227,T. Espinha Gasiba,247,"Siemens AG, Munich, Germany; Siemens AG, Munich; Siemens AG, Munich; Siemens AG, Munich",AffiliatedWith
1708, K. Beckers,247,"Siemens AG, Munich, Germany; Siemens AG, Munich; Siemens AG, Munich; Siemens AG, Munich",AffiliatedWith
2800, S. Suppan,247,"Siemens AG, Munich, Germany; Siemens AG, Munich; Siemens AG, Munich; Siemens AG, Munich",AffiliatedWith
3434, F. Rezabek,247,"Siemens AG, Munich, Germany; Siemens AG, Munich; Siemens AG, Munich; Siemens AG, Munich",AffiliatedWith
228,R. Burrows,248,"PsyLab Ltd, Cambridge Science Park, UK; Semantic Web Company, Vienna, Austria; School of Computing and Information Systems, University of Melbourne, Australia; School of Computing and Information Systems, University of Melbourne, Australia; School of Computing and Information Systems, University of Melbourne, Australia; School of Design, Swinburne University of Technology, Australia",AffiliatedWith
1709, A. Lopez-Lorca,248,"PsyLab Ltd, Cambridge Science Park, UK; Semantic Web Company, Vienna, Austria; School of Computing and Information Systems, University of Melbourne, Australia; School of Computing and Information Systems, University of Melbourne, Australia; School of Computing and Information Systems, University of Melbourne, Australia; School of Design, Swinburne University of Technology, Australia",AffiliatedWith
2110, L. Sterling,248,"PsyLab Ltd, Cambridge Science Park, UK; Semantic Web Company, Vienna, Austria; School of Computing and Information Systems, University of Melbourne, Australia; School of Computing and Information Systems, University of Melbourne, Australia; School of Computing and Information Systems, University of Melbourne, Australia; School of Design, Swinburne University of Technology, Australia",AffiliatedWith
3435, T. Miller,248,"PsyLab Ltd, Cambridge Science Park, UK; Semantic Web Company, Vienna, Austria; School of Computing and Information Systems, University of Melbourne, Australia; School of Computing and Information Systems, University of Melbourne, Australia; School of Computing and Information Systems, University of Melbourne, Australia; School of Design, Swinburne University of Technology, Australia",AffiliatedWith
3655, A. Mendoza,248,"PsyLab Ltd, Cambridge Science Park, UK; Semantic Web Company, Vienna, Austria; School of Computing and Information Systems, University of Melbourne, Australia; School of Computing and Information Systems, University of Melbourne, Australia; School of Computing and Information Systems, University of Melbourne, Australia; School of Design, Swinburne University of Technology, Australia",AffiliatedWith
3748, S. Pedell,248,"PsyLab Ltd, Cambridge Science Park, UK; Semantic Web Company, Vienna, Austria; School of Computing and Information Systems, University of Melbourne, Australia; School of Computing and Information Systems, University of Melbourne, Australia; School of Computing and Information Systems, University of Melbourne, Australia; School of Design, Swinburne University of Technology, Australia",AffiliatedWith
43,X. Chen,249,"Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; School of Computer Science, Peking University, Beijing, China; Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; Beijing University of Technology, Beijing, China; CASCO Signal Ltd., Shanghai, China; CASCO Signal Ltd., Shanghai, China",AffiliatedWith
1710, Z. Zhong,249,"Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; School of Computer Science, Peking University, Beijing, China; Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; Beijing University of Technology, Beijing, China; CASCO Signal Ltd., Shanghai, China; CASCO Signal Ltd., Shanghai, China",AffiliatedWith
2149, Z. Jin,249,"Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; School of Computer Science, Peking University, Beijing, China; Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; Beijing University of Technology, Beijing, China; CASCO Signal Ltd., Shanghai, China; CASCO Signal Ltd., Shanghai, China",AffiliatedWith
3436, M. Zhang,249,"Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; School of Computer Science, Peking University, Beijing, China; Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; Beijing University of Technology, Beijing, China; CASCO Signal Ltd., Shanghai, China; CASCO Signal Ltd., Shanghai, China",AffiliatedWith
1590, T. Li,249,"Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; School of Computer Science, Peking University, Beijing, China; Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; Beijing University of Technology, Beijing, China; CASCO Signal Ltd., Shanghai, China; CASCO Signal Ltd., Shanghai, China",AffiliatedWith
1638, X. Chen,249,"Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; School of Computer Science, Peking University, Beijing, China; Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; Beijing University of Technology, Beijing, China; CASCO Signal Ltd., Shanghai, China; CASCO Signal Ltd., Shanghai, China",AffiliatedWith
3796, T. Zhou,249,"Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; School of Computer Science, Peking University, Beijing, China; Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; Beijing University of Technology, Beijing, China; CASCO Signal Ltd., Shanghai, China; CASCO Signal Ltd., Shanghai, China",AffiliatedWith
172,A. Sleimi,250,"SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg City, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg City, Luxembourg; Central Legislative Service (SCL), Ministry of State, Luxembourg",AffiliatedWith
1664, M. Ceci,250,"SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg City, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg City, Luxembourg; Central Legislative Service (SCL), Ministry of State, Luxembourg",AffiliatedWith
1733, N. Sannier,250,"SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg City, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg City, Luxembourg; Central Legislative Service (SCL), Ministry of State, Luxembourg",AffiliatedWith
1821, M. Sabetzadeh,250,"SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg City, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg City, Luxembourg; Central Legislative Service (SCL), Ministry of State, Luxembourg",AffiliatedWith
2698, L. Briand,250,"SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg City, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg City, Luxembourg; Central Legislative Service (SCL), Ministry of State, Luxembourg",AffiliatedWith
3648, J. Dann,250,"SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg City, Luxembourg; SnT Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg City, Luxembourg; Central Legislative Service (SCL), Ministry of State, Luxembourg",AffiliatedWith
179,E. Hadar,251,"Accenture Labs, Accenture; Accenture Labs, Accenture",AffiliatedWith
1711, A. Hassanzadeh,251,"Accenture Labs, Accenture; Accenture Labs, Accenture",AffiliatedWith
229,B. Pirelli,252,"LAMS, EPFL, Lausanne, Switzerland; LAMS, IC EPFL, Lausanne, Switzerland; Nexell GmbH, Switzerland; LAMS, IC EPFL, Lausanne, Switzerland; LAMS, IC EPFL, Lausanne, Switzerland",AffiliatedWith
1712, L. Etzlinger,252,"LAMS, EPFL, Lausanne, Switzerland; LAMS, IC EPFL, Lausanne, Switzerland; Nexell GmbH, Switzerland; LAMS, IC EPFL, Lausanne, Switzerland; LAMS, IC EPFL, Lausanne, Switzerland",AffiliatedWith
2801, D. Derrier,252,"LAMS, EPFL, Lausanne, Switzerland; LAMS, IC EPFL, Lausanne, Switzerland; Nexell GmbH, Switzerland; LAMS, IC EPFL, Lausanne, Switzerland; LAMS, IC EPFL, Lausanne, Switzerland",AffiliatedWith
1934, G. Regev,252,"LAMS, EPFL, Lausanne, Switzerland; LAMS, IC EPFL, Lausanne, Switzerland; Nexell GmbH, Switzerland; LAMS, IC EPFL, Lausanne, Switzerland; LAMS, IC EPFL, Lausanne, Switzerland",AffiliatedWith
2167, A. Wegmann,252,"LAMS, EPFL, Lausanne, Switzerland; LAMS, IC EPFL, Lausanne, Switzerland; Nexell GmbH, Switzerland; LAMS, IC EPFL, Lausanne, Switzerland; LAMS, IC EPFL, Lausanne, Switzerland",AffiliatedWith
121,M. Levy,253,"School of Industrial Engineering and Management, Shenkar College of Engineering, Ramat-Gan, Israel; School of Industrial Engineering and Management, Shenkar College of Engineering, Ramat-Gan, Israel",AffiliatedWith
1713, C. Huli,253,"School of Industrial Engineering and Management, Shenkar College of Engineering, Ramat-Gan, Israel; School of Industrial Engineering and Management, Shenkar College of Engineering, Ramat-Gan, Israel",AffiliatedWith
230,T. Rietz,254,"Institute of Information Systems and Marketing (IISM), Karlsruhe Institute of Technology (KIT), Karlsruhe, Germany; Institute of Information Systems and Marketing (IISM), Karlsruhe Institute of Technology (KIT), Karlsruhe, Germany",AffiliatedWith
1714, A. Maedche,254,"Institute of Information Systems and Marketing (IISM), Karlsruhe Institute of Technology (KIT), Karlsruhe, Germany; Institute of Information Systems and Marketing (IISM), Karlsruhe Institute of Technology (KIT), Karlsruhe, Germany",AffiliatedWith
231,M. A. Köhl,255,"Saarland University, Saarbrucken, Germany; Saarland University, Saarbr??cken, Germany; Saarland University, Saarbr??cken, Germany; Saarland University, Saarbr??cken, Germany; Saarland University, Saarbr??cken, Germany; RWTH Aachen University, Aachen, Germany",AffiliatedWith
1715, K. Baum,255,"Saarland University, Saarbrucken, Germany; Saarland University, Saarbr??cken, Germany; Saarland University, Saarbr??cken, Germany; Saarland University, Saarbr??cken, Germany; Saarland University, Saarbr??cken, Germany; RWTH Aachen University, Aachen, Germany",AffiliatedWith
